id,team.name,player.name,pass.length,pass.recipient.name,location.x,x,location.y,y,pass.end_location.x,endX,pass.end_location.y,endY,pass.outcome.name,pass.type.name,StartBin,EndBin
a694ca4d-3a06-4273-a351-0066cdb6f4f6,Barcelona,Francesc FÃ bregas i Soler,28.018923,Seydou KÃ©ita,68.6,57.16666667,65.2,81.5,117,97.5,42,52.5,Incomplete,Corner,26,48
ba13071b-8159-4eff-828b-d8d92a166411,Barcelona,AndrÃ©s Iniesta LujÃ¡n,32.649654,Luis Alberto SuÃ¡rez DÃ­az,74,61.66666667,64.2,80.25,117,97.5,42,52.5,Incomplete,Corner,31,48
d9067246-8292-4adf-93fd-493ba51dd654,Barcelona,Eric-Sylvain Bilal Abidal,17.477127,AndrÃ©s Iniesta LujÃ¡n,50.2,41.83333333,60.8,76,117,97.5,42,52.5,Incomplete,Corner,22,48
b1537411-5491-4a8a-bfab-c38bd5d6e1b6,Barcelona,Gerard PiquÃ© BernabÃ©u,12.124768,Xavier HernÃ¡ndez Creus,86.3,71.91666667,74.9,93.625,116,96.66666667,42,52.5,Incomplete,Corner,36,48
6bb6f9aa-57ab-4047-8327-2551665dbdeb,Barcelona,Gerard PiquÃ© BernabÃ©u,14.045996,Sergio Busquets i Burgos,20,16.66666667,60.5,75.625,116,96.66666667,42,52.5,Incomplete,Corner,7,48
aad8d9be-36dc-4597-96c1-2000982f2f73,Everton,Alessandro Pistone,19.876116,Thomas Gravesen,37.7,31.41666667,11.9,14.875,116,96.66666667,42,52.5,Incomplete,Corner,20,48
b5a7ed91-3ea1-488b-9aeb-476d1aaee272,Barcelona,Daniel Alves da Silva,13.206059,Xavier HernÃ¡ndez Creus,77.6,64.66666667,28,35,115.6,96.33333333,42,52.5,Incomplete,Corner,34,48
adb8a705-07fb-4fb6-8a8c-0b003cb34946,AtlÃ©tico Madrid,Antoine Griezmann,7,Filipe Luis Kasmirski,55,45.83333333,46.8,58.5,115.4,96.16666667,42,52.5,Incomplete,Corner,23,48
210158ea-6897-4e5d-8b4b-c6f3398b3f7c,Barcelona,JÃ©rÃ©my Mathieu,2.9068885,Ivan Rakitic,61.4,51.16666667,76.8,96,115,95.83333333,42,52.5,Incomplete,Corner,26,48
57b90fa5-6f53-4d9f-adea-d79bdd1e97c9,Barcelona,Alexis Alejandro SÃ¡nchez SÃ¡nchez,11.164677,Xavier HernÃ¡ndez Creus,50.1,41.75,76.3,95.375,115,95.83333333,42,52.5,Incomplete,Corner,21,48
8f0c6f4d-b888-486d-b37e-b8960b3c5c3d,Barcelona,Javier Alejandro Mascherano,11.1139555,Xavier HernÃ¡ndez Creus,72.3,60.25,75.4,94.25,115,95.83333333,42,52.5,Incomplete,Corner,31,48
5c127ce0-63c7-4ada-b95d-bf4c45146577,LeganÃ©s,Javier Eraso GoÃ±i,8.450444,,43.7,36.41666667,64.2,80.25,115,95.83333333,42,52.5,Incomplete,Corner,16,48
01fb63ed-2414-49f0-84fd-3ef38320569d,Barcelona,Alexandre Dimitri Song-Billong,11.428473,AndrÃ©s Iniesta LujÃ¡n,89.1,74.25,63.1,78.875,115,95.83333333,42,52.5,Incomplete,Corner,37,48
4a746a73-6c64-4a41-9a65-a131e8381f76,CÃ¡diz,Jonathan Sesma GonzÃ¡lez,13.894604,FabiÃ¡n Larry Estoyanoff Poggio,115.3,96.08333333,63,78.75,115,95.83333333,42,52.5,Incomplete,Corner,47,48
d8dd2283-1eba-429f-b59f-a5a47dda29a6,France,Kylian MbappÃ© Lottin,17.492855,RaphaÃ«l Varane,89,74.16666667,54.2,67.75,114.6,95.5,42,52.5,Incomplete,Corner,37,48
8b0a36ed-12b9-467b-928c-13282bf271a2,Barcelona,Lionel AndrÃ©s Messi Cuccittini,5.0990195,Luis Alberto SuÃ¡rez DÃ­az,81,67.5,21,26.25,114.4,95.33333333,42,52.5,Incomplete,Corner,34,48
fbdb864d-0263-4bb3-bd9d-7ff76d05d8e4,Barcelona,AndrÃ©s Iniesta LujÃ¡n,17.670597,Sergi Roberto Carnicer,75.3,62.75,79.2,99,114,95,42,52.5,Incomplete,Corner,31,48
943484dc-d507-40bc-b69e-833d07a4bc6d,Barcelona,Sylvio Mendes Campos Junior,40.6277,Anderson LuÃ­s de Souza,49.5,41.25,75.6,94.5,114,95,42,52.5,Incomplete,Corner,21,48
1d82745f-ba18-4a95-9191-a8c07786155c,England,John Stones,11.401754,Trent Alexander-Arnold,42,35,75.4,94.25,114,95,42,52.5,Incomplete,Corner,16,48
bb6f3cb3-31c2-45eb-89f7-2a7f89697977,Real Madrid,Sergio Ramos GarcÃ­a,42.190044,,29,24.16666667,60,75,114,95,42,52.5,Incomplete,Corner,12,48
8fde7d72-307d-48ee-bcab-4917ba541b6e,Barcelona,Maxwell Scherrer Cabelino Andrade,28.12579,Eric-Sylvain Bilal Abidal,42.7,35.58333333,57.1,71.375,114,95,42,52.5,Incomplete,Corner,17,48
63a3bc08-3535-4e17-8e8e-d4cf9a91fe81,Barcelona,Sergi Roberto Carnicer,18.330576,Marlon Santos da Silva Barbosa,30.2,25.16666667,53.2,66.5,113.9,94.91666667,42,52.5,Incomplete,Corner,12,48
a68ed200-be59-4eb1-82f0-98524b5abeaa,Barcelona,Eric-Sylvain Bilal Abidal,14.564683,AndrÃ©s Iniesta LujÃ¡n,71.5,59.58333333,50.3,62.875,113.5,94.58333333,42,52.5,Incomplete,Corner,27,48
b4acdf03-aba7-410b-92a8-5a372d00b454,Barcelona,AndrÃ©s Iniesta LujÃ¡n,11.727319,Sergio Busquets i Burgos,75.4,62.83333333,9.1,11.375,113.5,94.58333333,42,52.5,Incomplete,Corner,35,48
e9600596-bd7c-479b-b3da-bdb2e7dfe317,Barcelona,Jordi Alba Ramos,12.93561,Neymar da Silva Santos Junior,79.1,65.91666667,32,40,113.4,94.5,42,52.5,Incomplete,Corner,34,48
93795eea-745b-408e-8de5-d3cad82ed5f0,Barcelona,Xavier HernÃ¡ndez Creus,19.191925,Jordi Alba Ramos,97,80.83333333,3,3.75,113.3,94.41666667,42,52.5,Incomplete,Corner,45,48
10dedb96-9ba2-445e-9950-a06d343368e8,Real Valladolid,Jordi Masip LÃ³pez,81.02469,Enes Ãœnal,15,12.5,64.2,80.25,113,94.16666667,42,52.5,Incomplete,Corner,6,48
a4908dc7-863e-454e-afff-1b5a059e846e,Athletic Bilbao,Javier MartÃ­nez Aginaga,21.455536,Joseba Andoni Etxeberria Lizardi,92.1,76.75,57.7,72.125,113,94.16666667,42,52.5,Incomplete,Corner,37,48
a2949290-a12e-4316-b88f-38d2f2fc1393,France,"Steven N""Kemboanza Mike Christopher Nzonzi",33.83785,,53,44.16666667,57.3,71.625,113,94.16666667,42,52.5,Incomplete,Corner,22,48
c54ed3f2-e062-45be-9fa9-f28bd4476db0,Chelsea,Petr Cech,75.58439,,15,12.5,15.3,19.125,112.5,93.75,42,52.5,Incomplete,Corner,10,48
1eccff90-3fb1-4e5b-bdc0-a8ef797e2bf6,Barcelona,Adriano Correia Claro,36.96769,Daniel Alves da Silva,63.2,52.66666667,48.9,61.125,112.3,93.58333333,42,52.5,Incomplete,Corner,27,48
a8171eeb-6e4e-4b10-ba32-0b46a4bb8883,Real Madrid,FÃ¡bio Alexandre da Silva CoentrÃ£o,16.124516,Ãngel FabiÃ¡n Di MarÃ­a HernÃ¡ndez,81,67.5,26,32.5,112.3,93.58333333,42,52.5,Incomplete,Corner,34,48
0a514f96-9ce7-4d69-b92b-2853bebd461d,Barcelona,Jordi Alba Ramos,12.121056,AndrÃ©s Iniesta LujÃ¡n,50.1,41.75,80,100,112,93.33333333,42,52.5,Incomplete,Corner,21,48
5f0bc7c2-9115-43bd-b2eb-f3382f0aed62,Barcelona,Carles Puyol i Saforcada,18.122362,Lionel AndrÃ©s Messi Cuccittini,42.1,35.08333333,1,1.25,112,93.33333333,42,52.5,Incomplete,Corner,20,48
f5260747-638d-4e59-bc80-34df8925a475,Barcelona,NÃ©lson Cabral Semedo,10,JosÃ© Paulo Bezzera Maciel JÃºnior,29,24.16666667,24,30,111.5,92.91666667,42,52.5,Incomplete,Corner,14,48
cc196d0e-c228-45b4-b00f-4cfb726e8c79,Barcelona,Sergio Busquets i Burgos,9.047099,Marc Bartra Aregall,22.4,18.66666667,56.3,70.375,111.3,92.75,42,52.5,Incomplete,Corner,7,48
1c69de83-2672-44a8-8f24-c2f5cc99ad63,Barcelona,Xavier HernÃ¡ndez Creus,14.903691,Bojan KrkÃ­c PÃ©rez,73.7,61.41666667,72.7,90.875,111,92.5,42,52.5,Incomplete,Corner,31,48
1f688cf2-994a-49b7-b83b-2ad593ae617e,Barcelona,Sergio Busquets i Burgos,21.189621,JosÃ© Paulo Bezzera Maciel JÃºnior,66,55,74.6,93.25,110,91.66666667,42,52.5,Incomplete,Corner,26,48
77014812-a9dc-431b-a5e9-3deb486f295a,Barcelona,Sergio Busquets i Burgos,29.415981,Luis Alberto SuÃ¡rez DÃ­az,75.5,62.91666667,72.7,90.875,109,90.83333333,42,52.5,Incomplete,Corner,31,48
4ca6e65a-b9bb-440f-a298-fe7db09b462d,Barcelona,Lionel AndrÃ©s Messi Cuccittini,10.153324,Pedro Eliezer RodrÃ­guez Ledesma,76.4,63.66666667,65,81.25,109,90.83333333,42,52.5,Incomplete,Corner,31,48
e17381fa-6773-42c8-9327-4604cc7d4ddc,Tunisia,Ferjani Sassi,32.31099,,82,68.33333333,40,50,108.8,90.66666667,42,52.5,Incomplete,Corner,33,48
443efd3a-1e46-4e08-a925-2b21899eac7b,Real Sociedad,Igor ZubeldÃ­a Elorza,15.132746,Asier Illarramendi Andonegi,43,35.83333333,4.3,5.375,117.4,97.83333333,41.9,52.375,Incomplete,Corner,20,48
1a946051-7943-4643-b5ec-0957dc086b5d,Albacete,Pablo Redondo MartÃ­nez,14.356183,Gaspar GÃ¡lvez Burgos,37.2,31,4.9,6.125,115.6,96.33333333,41.9,52.375,Incomplete,Corner,20,48
3b605e2c-8e04-49cc-a0d2-9d38f33c4596,Barcelona,VÃ­ctor ValdÃ©s Arribas,60.45246,Thierry Henry,7,5.833333333,67.5,84.375,114.8,95.66666667,41.9,52.375,Incomplete,Corner,1,48
c1acd5be-503e-4590-8601-666a602c79e2,Barcelona,Javier Alejandro Mascherano,19.909042,Francesc FÃ bregas i Soler,29.7,24.75,43.5,54.375,114.8,95.66666667,41.9,52.375,Incomplete,Corner,13,48
8eee2e0b-e6a6-445c-a719-4605ec2ecd8a,Barcelona,EiÃ°ur SmÃ¡ri GuÃ°johnsen,11.236102,Thierry Henry,49.5,41.25,24.1,30.125,114.5,95.41666667,41.9,52.375,Incomplete,Corner,24,48
cdd3200c-112b-4064-a506-8c9181fea1ea,Denmark,Kasper Schmeichel,78.854294,Kasper Dolberg,6,5,24.1,30.125,112.9,94.08333333,41.9,52.375,Incomplete,Corner,4,48
37165741-a806-45bd-848d-35f013af12f2,Barcelona,Claudio AndrÃ©s Bravo MuÃ±oz,18.813826,Thomas Vermaelen,14.6,12.16666667,3.3,4.125,112.1,93.41666667,41.9,52.375,Incomplete,Corner,10,48
44cb127a-237a-40e9-b9ef-23f42457bb57,AtlÃ©tico Madrid,SimÃ£o Pedro Fonseca Sabrosa,6.6098413,Sergio Leonel AgÃ¼ero del Castillo,82.9,69.08333333,4,5,117.3,97.75,41.8,52.25,Incomplete,Corner,35,48
20eab24d-7d83-4b93-94e7-2e5bead1bdd1,Barcelona,Gerard PiquÃ© BernabÃ©u,26.338755,JosÃ© MartÃ­n CÃ¡ceres Silva,33.5,27.91666667,3.6,4.5,117.2,97.66666667,41.8,52.25,Incomplete,Corner,15,48
af8b2aad-fbfe-4998-b4b6-18f8d5c3f44f,Senegal,Idrissa Gana Gueye,17.804493,Youssouf Sabaly,56,46.66666667,69.9,87.375,116.9,97.41666667,41.8,52.25,Incomplete,Corner,21,48
51d14898-0f09-42dc-b18a-30d278cf087f,Rayo Vallecano,Roberto RomÃ¡n Triguero,10.165136,GaÃ«l Kakuta,66.1,55.08333333,1,1.25,113.3,94.41666667,41.8,52.25,Incomplete,Corner,30,48
96077dd6-88b1-4f35-b73c-c0122a622ec4,Real Madrid,IvÃ¡n Gabriel Heinze,24.253866,RaÃºl GonzÃ¡lez Blanco,66.7,55.58333333,67.8,84.75,112.9,94.08333333,41.8,52.25,Incomplete,Corner,26,48
cb2d6e50-67b9-4e71-aa55-1b6af58cac2e,Athletic Bilbao,Ander Iturraspe Derteano,11.901681,Yeray Ãlvarez LÃ³pez,55.2,46,44.7,55.875,112.3,93.58333333,41.8,52.25,Incomplete,Corner,23,48
8117ea2e-7f19-41bf-a738-ba0f16f10e34,Espanyol,Fredson CÃ¢mara Pereira,34.982426,RaÃºl Tamudo Montero,83.1,69.25,18,22.5,110.4,92,41.8,52.25,Incomplete,Corner,34,48
03bf0d32-9252-4673-a22e-6961c65443f6,Barcelona,JosÃ© MartÃ­n CÃ¡ceres Silva,23.238115,Eric-Sylvain Bilal Abidal,59.3,49.41666667,52.3,65.375,109.8,91.5,41.8,52.25,Incomplete,Corner,22,48
202cdcea-bc60-4168-b397-fda4f034fd57,Barcelona,Eric-Sylvain Bilal Abidal,25.109758,Carles Puyol i Saforcada,74.4,62,49.2,61.5,109.6,91.33333333,41.8,52.25,Incomplete,Corner,32,48
925b15eb-010f-47e3-98b2-60650d87516b,Barcelona,"Samuel Eto""o Fils",17.105846,Xavier HernÃ¡ndez Creus,98.7,82.25,3,3.75,117.8,98.16666667,41.7,52.125,Incomplete,Corner,45,48
e3cd275f-16e5-482b-968b-92357789aa93,Barcelona,Lionel AndrÃ©s Messi Cuccittini,14.200352,Pedro Eliezer RodrÃ­guez Ledesma,78.4,65.33333333,29,36.25,116.7,97.25,41.7,52.125,Incomplete,Corner,34,48
f83800b1-3a71-4468-a9f3-ca06d1c55ae9,Athletic Bilbao,Yeray Ãlvarez LÃ³pez,10.440307,Markel Susaeta Laskurain,30,25,68,85,115.4,96.16666667,41.7,52.125,Incomplete,Corner,11,48
e4a4ada6-bb39-46a7-b845-7de5214e653b,Barcelona,Sergio Busquets i Burgos,22.74379,Dmytro Chygrynskiy,67.5,56.25,39,48.75,114.8,95.66666667,41.7,52.125,Incomplete,Corner,28,48
3c759832-9db5-4fb1-8ea0-04f99a1e21e9,Barcelona,Thierry Henry,22.495556,Giovani dos Santos RamÃ­rez,71,59.16666667,37.1,46.375,114.8,95.66666667,41.7,52.125,Incomplete,Corner,28,48
874e2811-0eb1-4aed-8909-693b0ea202fb,Barcelona,Daniel Alves da Silva,12.349089,Lionel AndrÃ©s Messi Cuccittini,60,50,55.2,69,114.5,95.41666667,41.7,52.125,Incomplete,Corner,27,48
a3ba2181-86f4-407f-a898-1c4211567bbc,Barcelona,Daniel Alves da Silva,47.977077,Francesc FÃ bregas i Soler,70.7,58.91666667,14.5,18.125,114.3,95.25,41.7,52.125,Incomplete,Corner,30,48
a84a011a-6335-4c7b-b4fc-183528db878b,Mallorca,Mario SuÃ¡rez Mata,45.554035,Gonzalo Castro IrizÃ¡bal,50.6,42.16666667,53.1,66.375,113.7,94.75,41.7,52.125,Incomplete,Corner,22,48
1c0f69d3-7ac2-42e1-a0c6-830bcb14d4e2,Mexico,HÃ©ctor Miguel Herrera LÃ³pez,6.0827627,Jonathan dos Santos RamÃ­rez,28,23.33333333,45.3,56.625,113.5,94.58333333,41.7,52.125,Incomplete,Corner,13,48
20fbc96c-02b4-4dac-8340-f6b182bffb59,Barcelona,AndrÃ©s Iniesta LujÃ¡n,15.443445,Adriano Correia Claro,84.9,70.75,15,18.75,113.2,94.33333333,41.7,52.125,Incomplete,Corner,40,48
9b5fa660-234b-4c82-9384-93692ccead83,Barcelona,Xavier HernÃ¡ndez Creus,17.154009,Daniel Alves da Silva,42.9,35.75,22.6,28.25,112.4,93.66666667,41.7,52.125,Incomplete,Corner,19,48
57b7377d-6178-4d85-91f7-078d56992142,Real Valladolid,Fausto Rossi,17.938786,Javier Guerra RodrÃ­guez,75.8,63.16666667,53,66.25,111.8,93.16666667,41.7,52.125,Incomplete,Corner,32,48
33a55071-e064-4361-a1a0-1ba24b6a43f8,Barcelona,Sergio Busquets i Burgos,9.486833,Lionel AndrÃ©s Messi Cuccittini,80,66.66666667,52,65,111.7,93.08333333,41.7,52.125,Incomplete,Corner,32,48
aedb9dea-b4f4-4061-8c54-dbef17e1dac1,Newcastle United,Jermaine Jenas,7.6843996,Alan Shearer,56.3,46.91666667,17.6,22,111.7,93.08333333,41.7,52.125,Incomplete,Corner,24,48
f63004d9-754a-4226-a2cc-53881e2a0daa,Barcelona,Gerard PiquÃ© BernabÃ©u,17.613914,Sergio Busquets i Burgos,28.7,23.91666667,15.4,19.25,111,92.5,41.7,52.125,Incomplete,Corner,15,48
c4fb0101-eab8-4c29-9bbf-bb09306e6660,Barcelona,Ivan Rakitic,19.420094,Gerard PiquÃ© BernabÃ©u,66.2,55.16666667,55.8,69.75,110.9,92.41666667,41.7,52.125,Incomplete,Corner,27,48
e8c3c343-adab-4246-bcdd-f993e05f8ec8,Real Madrid,Iker Casillas FernÃ¡ndez,70.64991,Karim Benzema,7.7,6.416666667,20.8,26,110.9,92.41666667,41.7,52.125,Incomplete,Corner,4,48
3aeb9b8f-a4b5-4caa-8e2b-440f4d3a7505,Deportivo AlavÃ©s,Santiago Carpintero FernÃ¡ndez,6.928925,Alejandro Castro FernÃ¡ndez,27.3,22.75,23.5,29.375,110.2,91.83333333,41.7,52.125,Incomplete,Corner,14,48
bf8147d0-c616-40ec-9841-a353f9d6b9b7,Barcelona,Ivan Rakitic,16.763054,Samuel Yves Umtiti,50,41.66666667,42.9,53.625,107.7,89.75,41.7,52.125,Incomplete,Corner,23,43
ab998278-0739-460d-851e-ff3e47ed86f1,Tottenham Hotspur,Moussa Sissoko,4.9578223,Kieran Trippier,82.3,68.58333333,55,68.75,115.6,96.33333333,41.6,52,Incomplete,Corner,32,48
55582d62-0faf-4c71-91e4-bc92925e91e1,Barcelona,Daniel Alves da Silva,15.402922,Sergio Busquets i Burgos,30.6,25.5,36.4,45.5,115.1,95.91666667,41.6,52,Incomplete,Corner,13,48
03e2f3fe-f19c-432b-9078-7364ea3caf6a,Barcelona,JÃ©rÃ©my Mathieu,30.819637,Samuel Yves Umtiti,43.8,36.5,70,87.5,114.4,95.33333333,41.6,52,Incomplete,Corner,16,48
d52fe7be-1675-4adc-afdc-d563e624ff5b,Real Valladolid,Alberto Marcos Rey,9.9,Carlos LÃ¡zaro Vallejo,49.8,41.5,28.7,35.875,113.8,94.83333333,41.6,52,Incomplete,Corner,24,48
d485637b-645d-4d02-b043-8a76df13bc6f,Real Sociedad,GerÃ³nimo Rulli,68.02095,AlfreÃ° Finnbogason,13.7,11.41666667,28.1,35.125,110.8,92.33333333,41.6,52,Incomplete,Corner,9,48
321134ca-a305-4b53-864d-6880a92fb81b,Real Madrid,Toni Kroos,47.469147,Danilo Luiz da Silva,65.5,54.58333333,7.1,8.875,117.6,98,41.5,51.875,Incomplete,Corner,30,48
20bc7c44-5b1c-45d2-9566-6d4a6b8335a7,Real Betis,Pedro Mario Ãlvarez Abrante,8.70919,Alejandro MartÃ­nez SÃ¡nchez,14.1,11.75,29.2,36.5,117.4,97.83333333,41.5,51.875,Incomplete,Corner,9,48
912fd5c0-d951-4c4d-964e-bb36d3f62cfb,Argentina,NicolÃ¡s Alejandro Tagliafico,7.071068,Enzo NicolÃ¡s PÃ©rez,57,47.5,69.7,87.125,117.3,97.75,41.5,51.875,Incomplete,Corner,21,48
2553c0a8-5bdd-4841-b898-9da46caccedd,Barcelona,Xavier HernÃ¡ndez Creus,10.555094,AndrÃ©s Iniesta LujÃ¡n,55.4,46.16666667,19.7,24.625,116.7,97.25,41.5,51.875,Incomplete,Corner,24,48
87f161cf-383c-45b9-9905-af8284a28117,Barcelona,Ronaldo de Assis Moreira,8.683893,Giovanni van Bronckhorst,114,95,21,26.25,116.6,97.16666667,41.5,51.875,Incomplete,Corner,49,48
92e002cb-c8c4-4c45-b01b-bb4c4bbdb7e6,Barcelona,Marc Bartra Aregall,55.58273,Pedro Eliezer RodrÃ­guez Ledesma,70.7,58.91666667,8.6,10.75,116,96.66666667,41.5,51.875,Incomplete,Corner,30,48
930f8498-4c8e-4705-a673-2ea0dac5315d,Barcelona,Marc-AndrÃ© ter Stegen,19.235384,Thomas Vermaelen,27,22.5,14.1,17.625,115.5,96.25,41.5,51.875,Incomplete,Corner,15,48
11444049-3aee-47ca-bff2-490e6f5ad2a1,Villarreal,Bojan Jokic,14.401389,Manuel Trigueros MuÃ±oz,13.3,11.08333333,41.7,52.125,114.6,95.5,41.5,51.875,Incomplete,Corner,8,48
10e41e8e-59cb-41ad-bd9c-8fda75295cea,FC Porto,Francisco JosÃ© Rodrigues da Costa,19.457903,Anderson LuÃ­s de Souza,28.6,23.83333333,29.6,37,114.1,95.08333333,41.5,51.875,Incomplete,Corner,14,48
f4c95098-4973-41fe-8a43-ae7141d37227,Barcelona,Anderson LuÃ­s de Souza,56.421715,Giovani dos Santos RamÃ­rez,73.3,61.08333333,13.6,17,113.8,94.83333333,41.5,51.875,Incomplete,Corner,35,48
bcfd3219-929d-4a74-83fb-414f660b26e2,Barcelona,AndrÃ©s Iniesta LujÃ¡n,43.92414,"Samuel Eto""o Fils",72.1,60.08333333,18.1,22.625,113.6,94.66666667,41.5,51.875,Incomplete,Corner,34,48
8ac83a5a-69d6-4509-80f9-17ac61a233b2,Real Madrid,Cristiano Ronaldo dos Santos Aveiro,14.908387,Marcelo Vieira da Silva JÃºnior,65.1,54.25,47.7,59.625,112.9,94.08333333,41.5,51.875,Incomplete,Corner,28,48
0572b7be-52b9-4521-b993-cf4e7b999a20,Barcelona,Ivan Rakitic,36.221542,Samuel Yves Umtiti,45,37.5,40,50,112.2,93.5,41.5,51.875,Incomplete,Corner,18,48
b5548704-de7c-41e7-bd38-471eafdd234b,Valencia,Javier Fuego MartÃ­nez,6.328507,AndrÃ© Filipe Tavares Gomes,33.8,28.16666667,30.6,38.25,111.9,93.25,41.5,51.875,Incomplete,Corner,14,48
506b2bb9-bbe9-4d95-8ff2-3890e508e5bf,Getafe,Wanderson Maciel Sousa Campos,1.6124516,Emiliano Daniel VelÃ¡zquez Maldonado,61,50.83333333,24.3,30.375,111.5,92.91666667,41.5,51.875,Incomplete,Corner,29,48
ecd169de-b03b-477d-bdd3-268a3f22e48e,Deportivo AlavÃ©s,Rodrigo Ely,13.72953,JoaquÃ­n Navarro JimÃ©nez,42.4,35.33333333,21,26.25,111.5,92.91666667,41.5,51.875,Incomplete,Corner,19,48
4dd54639-720e-420f-8e7e-1b6368b97408,Barcelona,Maxwell Scherrer Cabelino Andrade,33.51209,Lionel AndrÃ©s Messi Cuccittini,84.6,70.5,5,6.25,107.7,89.75,41.5,51.875,Incomplete,Corner,40,43
04e1bece-7d7d-40a6-a0fb-2b95e685eecd,Getafe,Mauro Wilney Arambarri Rosa,12.539936,DjenÃ© Dakonam Ortega,50.9,42.41666667,70.8,88.5,117.1,97.58333333,41.4,51.75,Incomplete,Corner,21,48
d7f9c296-27da-429c-8b35-90013ec09a78,Barcelona,VÃ­ctor ValdÃ©s Arribas,19.520502,Javier Alejandro Mascherano,11.8,9.833333333,46.8,58.5,117,97.5,41.4,51.75,Incomplete,Corner,3,48
dbcd0972-02cd-4b98-98fe-7279ef398d34,Barcelona,Rafael MÃ¡rquez Ãlvarez,35.13659,Zlatan Ibrahimovic,44.7,37.25,55.8,69.75,113.3,94.41666667,41.4,51.75,Incomplete,Corner,17,48
855e063a-c84e-40ca-87b4-3ff1eda1cbd2,Barcelona,Sergio Busquets i Burgos,24.107468,Xavier HernÃ¡ndez Creus,72.3,60.25,18,22.5,111.5,92.91666667,41.4,51.75,Incomplete,Corner,34,48
ef0ca60a-d805-4969-addb-60403cac6814,Japan,Gaku Shibasaki,40.792156,Takashi Inui,57,47.5,1,1.25,110.6,92.16666667,41.4,51.75,Incomplete,Corner,25,48
b446ef24-99b2-4993-9a6f-9415ac531d38,Barcelona,Thiago AlcÃ¢ntara do Nascimento,34.862156,AndrÃ©s Iniesta LujÃ¡n,77,64.16666667,39,48.75,110.2,91.83333333,41.4,51.75,Incomplete,Corner,33,48
cc3c1a31-b45b-47ad-b30d-9e34e0daaaa4,Sporting GijÃ³n,IvÃ¡n CuÃ©llar SacristÃ¡n,50.67317,Rachid AÃ¯t-Atmane,6,5,27.9,34.875,116.9,97.41666667,41.3,51.625,Incomplete,Corner,4,48
8dec88a2-05fe-48a1-9728-7ce42f839546,Getafe,Dimitri Foulquier,22.847319,Ãngel Luis RodrÃ­guez DÃ­az,78,65,9,11.25,116.5,97.08333333,41.3,51.625,Incomplete,Corner,35,48
fb10f4de-8881-4262-a182-bfdbccd9c34d,Barcelona,Maxwell Scherrer Cabelino Andrade,63.99203,Zlatan Ibrahimovic,38.4,32,71.1,88.875,116.4,97,41.3,51.625,Incomplete,Corner,16,48
58c2b6b6-fa13-4665-b397-76f5fb3ffcc4,Barcelona,VÃ­ctor ValdÃ©s Arribas,37.996975,,2.6,2.166666667,16,20,116.3,96.91666667,41.3,51.625,Incomplete,Corner,5,48
0f4b816d-d4c1-461e-8aed-d4084e3ddf17,AtlÃ©tico Madrid,Antonio LÃ³pez Guerrero,30.918118,Fernando JosÃ© Torres Sanz,54,45,11.3,14.125,115.5,96.25,41.3,51.625,Incomplete,Corner,25,48
6ffcfdee-8567-4460-8fc9-82950e67cae2,Villarreal,Joan Capdevila MÃ©ndez,13.905754,Joseba Llorente Etxarri,48.2,40.16666667,13.1,16.375,114.8,95.66666667,41.3,51.625,Incomplete,Corner,25,48
179f5cfa-389f-47cd-add8-c6b1395c13c3,Portugal,Bernardo Mota Veiga de Carvalho e Silva,8.062258,,119,99.16666667,9.3,11.625,114.6,95.5,41.3,51.625,Incomplete,Corner,50,48
c811ceb8-b3ef-47ab-ad2d-1969f0ab0caf,AtlÃ©tico Madrid,Augusto MatÃ­as FernÃ¡ndez,38.327538,,62,51.66666667,17.1,21.375,114.4,95.33333333,41.3,51.625,Incomplete,Corner,29,48
b146f64f-a7c6-4b7c-a4af-29a96aca6bdd,Barcelona,Sergio Busquets i Burgos,33.09154,,2.6,2.166666667,52,65,114.1,95.08333333,41.3,51.625,Incomplete,Corner,2,48
